paper_spec,model,paper,workflow_state,current_outcome,strict_gate_passed,failure_type,api_clean_current,original_CG,original_REA,final_CG,final_REA,delta_CG,delta_REA,quality_tier,retained_correct_ratio,protocol,metric_fallback_applied
grok_4_1_thinking:s41467-025-56657-5,grok_4_1_thinking,s41467-025-56657-5,current_version,strict_success,true,,true,1.0,0.4666666666666667,1.0,1.0,0.0,0.5333333333333333,A_main,0.3333333333333333,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56667-3,grok_4_1_thinking,s41467-025-56667-3,current_version,strict_success,true,,true,1.0,0.26666666666666666,1.0,1.0,0.0,0.7333333333333334,C_thin,0.0,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56697-x,grok_4_1_thinking,s41467-025-56697-x,current_version,strict_success,true,,true,0.8333333333333335,0.42857142857142855,1.0,1.0,0.16666666666666652,0.5714285714285714,A_main,0.14285714285714285,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56698-w,grok_4_1_thinking,s41467-025-56698-w,current_version,strict_success,true,,true,1.0,0.5,1.0,1.0,0.0,0.5,A_main,0.16666666666666666,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56722-z,grok_4_1_thinking,s41467-025-56722-z,current_version,strict_success,true,,true,1.0,0.46153846153846156,1.0,1.0,0.0,0.5384615384615384,A_main,0.38461538461538464,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56724-x,grok_4_1_thinking,s41467-025-56724-x,current_version,strict_success,true,,true,1.0,0.3157894736842105,1.0,1.0,0.0,0.6842105263157895,A_main,0.21052631578947367,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56729-6,grok_4_1_thinking,s41467-025-56729-6,current_version,strict_success,true,,true,1.0,0.36363636363636365,1.0,1.0,0.0,0.6363636363636364,B_usable,0.18181818181818182,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56732-x,grok_4_1_thinking,s41467-025-56732-x,current_version,strict_success,true,,true,1.0,0.4375,1.0,1.0,0.0,0.5625,A_main,0.375,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56734-9,grok_4_1_thinking,s41467-025-56734-9,current_version,strict_success,true,,true,1.0,0.4375,1.0,1.0,0.0,0.5625,A_main,0.3125,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56738-5,grok_4_1_thinking,s41467-025-56738-5,current_version,strict_success,true,,true,0.8888888888888888,0.4,1.0,1.0,0.11111111111111116,0.6,A_main,0.4,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56739-4,grok_4_1_thinking,s41467-025-56739-4,current_version,strict_success,true,,true,1.0,0.375,1.0,1.0,0.0,0.625,A_main,0.3125,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56751-8,grok_4_1_thinking,s41467-025-56751-8,current_version,strict_success,true,,true,0.9,0.375,1.0,1.0,0.09999999999999998,0.625,A_main,0.375,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56757-2,grok_4_1_thinking,s41467-025-56757-2,current_version,strict_success,true,,true,0.8888888888888888,0.07692307692307693,1.0,1.0,0.11111111111111116,0.9230769230769231,A_main,0.0,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56761-6,grok_4_1_thinking,s41467-025-56761-6,current_version,strict_success,true,,true,1.0,0.7142857142857143,1.0,1.0,0.0,0.2857142857142857,A_main,0.42857142857142855,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56764-3,grok_4_1_thinking,s41467-025-56764-3,current_version,strict_success,true,,true,1.0,0.5652173913043478,1.0,1.0,0.0,0.4347826086956522,A_main,0.391304347826087,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56765-2,grok_4_1_thinking,s41467-025-56765-2,current_version,strict_success,true,,true,0.9,0.1,1.0,1.0,0.09999999999999998,0.9,C_thin,0.0,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56769-y,grok_4_1_thinking,s41467-025-56769-y,current_version,strict_success,true,,true,1.0,0.2,1.0,1.0,0.0,0.8,A_main,0.0,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56776-z,grok_4_1_thinking,s41467-025-56776-z,current_version,strict_success,true,,true,1.0,0.4666666666666667,1.0,1.0,0.0,0.5333333333333333,A_main,0.13333333333333333,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56786-x,grok_4_1_thinking,s41467-025-56786-x,current_version,strict_success,true,,true,0.0,0.0,1,1,1,1,evidence_bound_closeout,,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
grok_4_1_thinking:s41467-025-56787-w,grok_4_1_thinking,s41467-025-56787-w,current_version,strict_success,true,,true,0.7777777777777779,0.2,1.0,1.0,0.2222222222222221,0.8,A_main,0.0,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56795-w,grok_4_1_thinking,s41467-025-56795-w,current_version,strict_success,true,,true,1.0,0.4,1.0,1.0,0.0,0.6,A_main,0.3,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56797-8,grok_4_1_thinking,s41467-025-56797-8,current_version,strict_success,true,,true,0.0,0.0,1,1,1,1,evidence_bound_closeout,,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
grok_4_1_thinking:s41467-025-56798-7,grok_4_1_thinking,s41467-025-56798-7,current_version,strict_success,true,,true,1.0,0.3,1.0,1.0,0.0,0.7,A_main,0.2,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56799-6,grok_4_1_thinking,s41467-025-56799-6,current_version,strict_success,true,,true,1.0,0.2727272727272727,1.0,1.0,0.0,0.7272727272727273,B_usable,0.0,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56814-w,grok_4_1_thinking,s41467-025-56814-w,current_version,strict_success,true,,true,0.5833333333333334,0.18181818181818182,1,1,0.416666666667,0.818181818182,repair,0.13636363636363635,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
grok_4_1_thinking:s41467-025-56815-9,grok_4_1_thinking,s41467-025-56815-9,current_version,strict_success,true,,true,1.0,0.45,1.0,1.0,0.0,0.55,A_main,0.4,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56819-5,grok_4_1_thinking,s41467-025-56819-5,current_version,strict_success,true,,true,0.8181818181818182,0.05,1,1,0.181818181818,0.95,evidence_bound_closeout,,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
grok_4_1_thinking:s41467-025-56821-x,grok_4_1_thinking,s41467-025-56821-x,current_version,strict_success,true,,true,1.0,0.14285714285714285,1.0,1.0,0.0,0.8571428571428572,A_main,0.07142857142857142,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56822-w,grok_4_1_thinking,s41467-025-56822-w,current_version,strict_success,true,,true,1.0,0.3888888888888889,1.0,1.0,0.0,0.6111111111111112,A_main,0.0,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56842-6,grok_4_1_thinking,s41467-025-56842-6,current_version,strict_success,true,,true,1.0,0.2222222222222222,1.0,1.0,0.0,0.7777777777777778,B_usable,0.18518518518518517,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56846-2,grok_4_1_thinking,s41467-025-56846-2,current_version,strict_success,true,,true,0.4,0.1111111111111111,1.0,1.0,0.6,0.8888888888888888,B_usable,0.1111111111111111,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56850-6,grok_4_1_thinking,s41467-025-56850-6,current_version,strict_success,true,,true,0.875,0.18181818181818182,1.0,1.0,0.125,0.8181818181818181,C_thin,0.09090909090909091,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56852-4,grok_4_1_thinking,s41467-025-56852-4,current_version,strict_success,true,,true,0.7,0.46153846153846156,1.0,1.0,0.30000000000000004,0.5384615384615384,A_main,0.23076923076923078,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56853-3,grok_4_1_thinking,s41467-025-56853-3,current_version,strict_success,true,,true,0.0,0.0,1,1,1,1,evidence_bound_closeout,,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
grok_4_1_thinking:s41467-025-56856-0,grok_4_1_thinking,s41467-025-56856-0,current_version,strict_success,true,,true,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666667,A_main,0.26666666666666666,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56857-z,grok_4_1_thinking,s41467-025-56857-z,current_version,strict_success,true,,true,0.8571428571428571,0.14285714285714285,1.0,1.0,0.1428571428571429,0.8571428571428572,A_main,0.07142857142857142,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56858-y,grok_4_1_thinking,s41467-025-56858-y,current_version,strict_success,true,,true,1.0,0.36363636363636365,1.0,1.0,0.0,0.6363636363636364,A_main,0.09090909090909091,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56871-1,grok_4_1_thinking,s41467-025-56871-1,current_version,strict_success,true,,true,1.0,0.3333333333333333,1.0,1.0,0.0,0.6666666666666667,C_thin,0.0,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56873-z,grok_4_1_thinking,s41467-025-56873-z,current_version,strict_success,true,,true,0.0,0.1,1,1,1,0.9,repair,0.1,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
grok_4_1_thinking:s41467-025-56877-9,grok_4_1_thinking,s41467-025-56877-9,current_version,strict_success,true,,true,1.0,0.21428571428571427,1.0,1.0,0.0,0.7857142857142857,A_main,0.14285714285714285,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56880-0,grok_4_1_thinking,s41467-025-56880-0,current_version,strict_success,true,,true,0.9,0.23076923076923078,1.0,1.0,0.09999999999999998,0.7692307692307692,B_usable,0.15384615384615385,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56882-y,grok_4_1_thinking,s41467-025-56882-y,current_version,strict_success,true,,true,0.0,0.0,1,1,1,1,evidence_bound_closeout,,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
grok_4_1_thinking:s41467-025-56887-7,grok_4_1_thinking,s41467-025-56887-7,current_version,strict_success,true,,true,0.0,0.0,1,1,1,1,evidence_bound_closeout,,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
grok_4_1_thinking:s41467-025-56897-5,grok_4_1_thinking,s41467-025-56897-5,current_version,strict_success,true,,true,1.0,0.2857142857142857,1.0,1.0,0.0,0.7142857142857143,B_usable,0.14285714285714285,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56902-x,grok_4_1_thinking,s41467-025-56902-x,current_version,strict_success,true,,true,0.5,0.1,1.0,1.0,0.5,0.9,A_main,0.1,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56912-9,grok_4_1_thinking,s41467-025-56912-9,current_version,strict_success,true,,true,0.8181818181818182,0.5,1.0,1.0,0.18181818181818177,0.5,A_main,0.4166666666666667,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56921-8,grok_4_1_thinking,s41467-025-56921-8,current_version,strict_success,true,,true,1.0,0.25,1.0,1.0,0.0,0.75,A_main,0.0625,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56941-4,grok_4_1_thinking,s41467-025-56941-4,current_version,strict_success,true,,true,0.8888888888888888,0.18181818181818182,1.0,1.0,0.11111111111111116,0.8181818181818181,A_main,0.18181818181818182,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56945-0,grok_4_1_thinking,s41467-025-56945-0,current_version,strict_success,true,,true,1.0,0.2962962962962963,1.0,1.0,0.0,0.7037037037037037,A_main,0.1111111111111111,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-56992-7,grok_4_1_thinking,s41467-025-56992-7,current_version,strict_success,true,,true,0.6363636363636364,0.3333333333333333,1.0,1.0,0.36363636363636365,0.6666666666666667,A_main,0.3333333333333333,vote_reuse_repair_root,false
grok_4_1_thinking:s41467-025-57012-4,grok_4_1_thinking,s41467-025-57012-4,current_version,strict_success,true,,true,1.0,0.4090909090909091,1.0,1.0,0.0,0.5909090909090908,A_main,0.36363636363636365,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-55907-w,qwen3_5_397b_a17b,s41467-025-55907-w,current_version,strict_success,true,,true,0.9,0.5333333333333333,1.0,1.0,0.09999999999999998,0.4666666666666667,A_main,0.4,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-55999-4,qwen3_5_397b_a17b,s41467-025-55999-4,current_version,strict_success,true,,true,0.7692307692307694,0.23529411764705882,1.0,1.0,0.23076923076923062,0.7647058823529411,A_main,0.17647058823529413,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56034-2,qwen3_5_397b_a17b,s41467-025-56034-2,current_version,strict_success,true,,true,1.0,0.14634146341463414,1.0,1.0,0.0,0.8536585365853658,B_usable,0.12195121951219512,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56075-7,qwen3_5_397b_a17b,s41467-025-56075-7,current_version,strict_success,true,,true,1.0,0.16666666666666666,1.0,1.0,0.0,0.8333333333333334,C_thin,0.125,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56106-3,qwen3_5_397b_a17b,s41467-025-56106-3,current_version,strict_success,true,,true,0.0,0.0,1,1,1,1,evidence_bound_closeout,,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
qwen3_5_397b_a17b:s41467-025-56250-w,qwen3_5_397b_a17b,s41467-025-56250-w,current_version,strict_success,true,,true,0.7777777777777779,0.1875,1.0,1.0,0.2222222222222221,0.8125,B_usable,0.0625,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56283-1,qwen3_5_397b_a17b,s41467-025-56283-1,current_version,strict_success,true,,true,0.8666666666666667,0.13333333333333333,1,1,0.133333333333,0.866666666667,evidence_bound_closeout,,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
qwen3_5_397b_a17b:s41467-025-56295-x,qwen3_5_397b_a17b,s41467-025-56295-x,current_version,strict_success,true,,true,1.0,0.43333333333333335,1.0,1.0,0.0,0.5666666666666667,A_main,0.3333333333333333,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56359-y,qwen3_5_397b_a17b,s41467-025-56359-y,current_version,strict_success,true,,true,1.0,0.14285714285714285,1.0,1.0,0.0,0.8571428571428572,A_main,0.07142857142857142,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56394-9,qwen3_5_397b_a17b,s41467-025-56394-9,current_version,strict_success,true,,true,0.8333333333333335,0.16,1.0,1.0,0.16666666666666652,0.84,B_usable,0.04,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56413-9,qwen3_5_397b_a17b,s41467-025-56413-9,current_version,strict_success,true,,true,1.0,0.4090909090909091,1.0,1.0,0.0,0.5909090909090908,A_main,0.22727272727272727,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56522-5,qwen3_5_397b_a17b,s41467-025-56522-5,current_version,strict_success,true,,true,0.8333333333333335,0.1875,1.0,1.0,0.16666666666666652,0.8125,A_main,0.0,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56609-z,qwen3_5_397b_a17b,s41467-025-56609-z,current_version,strict_success,true,,true,1.0,0.35,1.0,1.0,0.0,0.65,A_main,0.3,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56611-5,qwen3_5_397b_a17b,s41467-025-56611-5,current_version,strict_success,true,,true,0.9166666666666665,0.6842105263157895,1.0,1.0,0.08333333333333348,0.3157894736842105,A_main,0.6842105263157895,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56616-0,qwen3_5_397b_a17b,s41467-025-56616-0,current_version,strict_success,true,,true,0.9,0.21052631578947367,1.0,1.0,0.09999999999999998,0.7894736842105263,A_main,0.05263157894736842,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56618-y,qwen3_5_397b_a17b,s41467-025-56618-y,current_version,strict_success,true,,true,0.9,0.4482758620689655,1.0,1.0,0.09999999999999998,0.5517241379310345,A_main,0.27586206896551724,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56622-2,qwen3_5_397b_a17b,s41467-025-56622-2,current_version,strict_success,true,,true,0.0,0.0,1,1,1,1,evidence_bound_closeout,,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
qwen3_5_397b_a17b:s41467-025-56635-x,qwen3_5_397b_a17b,s41467-025-56635-x,current_version,strict_success,true,,true,0.8888888888888888,0.15,1,1,0.111111111111,0.85,repair,0.15,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
qwen3_5_397b_a17b:s41467-025-56641-z,qwen3_5_397b_a17b,s41467-025-56641-z,current_version,strict_success,true,,true,0.9090909090909091,0.09523809523809523,1.0,1.0,0.09090909090909094,0.9047619047619048,C_thin,0.047619047619047616,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56657-5,qwen3_5_397b_a17b,s41467-025-56657-5,current_version,strict_success,true,,true,1.0,0.25,1.0,1.0,0.0,0.75,A_main,0.16666666666666666,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56667-3,qwen3_5_397b_a17b,s41467-025-56667-3,current_version,strict_success,true,,true,1.0,0.08695652173913043,1.0,1.0,0.0,0.9130434782608696,C_thin,0.08695652173913043,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56697-x,qwen3_5_397b_a17b,s41467-025-56697-x,current_version,strict_success,true,,true,1.0,0.2916666666666667,1.0,1.0,0.0,0.7083333333333333,B_usable,0.125,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56698-w,qwen3_5_397b_a17b,s41467-025-56698-w,current_version,strict_success,true,,true,1.0,0.15789473684210525,1.0,1.0,0.0,0.8421052631578947,A_main,0.0,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56722-z,qwen3_5_397b_a17b,s41467-025-56722-z,current_version,strict_success,true,,true,0.9,0.5,1.0,1.0,0.09999999999999998,0.5,A_main,0.2857142857142857,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56724-x,qwen3_5_397b_a17b,s41467-025-56724-x,current_version,strict_success,true,,true,1.0,0.6111111111111112,1.0,1.0,0.0,0.38888888888888884,A_main,0.4444444444444444,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56729-6,qwen3_5_397b_a17b,s41467-025-56729-6,current_version,strict_success,true,,true,1.0,0.5833333333333334,1.0,1.0,0.0,0.41666666666666663,A_main,0.25,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56732-x,qwen3_5_397b_a17b,s41467-025-56732-x,current_version,strict_success,true,,true,1.0,0.6,1.0,1.0,0.0,0.4,A_main,0.36,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56734-9,qwen3_5_397b_a17b,s41467-025-56734-9,current_version,strict_success,true,,true,1.0,0.2727272727272727,1.0,1.0,0.0,0.7272727272727273,A_main,0.09090909090909091,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56738-5,qwen3_5_397b_a17b,s41467-025-56738-5,current_version,strict_success,true,,true,1.0,0.4666666666666667,1.0,1.0,0.0,0.5333333333333333,A_main,0.43333333333333335,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56739-4,qwen3_5_397b_a17b,s41467-025-56739-4,current_version,strict_success,true,,true,1.0,0.22580645161290322,1.0,1.0,0.0,0.7741935483870968,C_thin,0.06451612903225806,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56751-8,qwen3_5_397b_a17b,s41467-025-56751-8,current_version,strict_success,true,,true,1.0,0.37142857142857144,1.0,1.0,0.0,0.6285714285714286,A_main,0.11428571428571428,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56757-2,qwen3_5_397b_a17b,s41467-025-56757-2,current_version,strict_success,true,,true,1.0,0.6875,1.0,1.0,0.0,0.3125,A_main,0.5625,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56761-6,qwen3_5_397b_a17b,s41467-025-56761-6,current_version,strict_success,true,,true,0.8888888888888888,0.16666666666666666,1.0,1.0,0.11111111111111116,0.8333333333333334,C_thin,0.0,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56764-3,qwen3_5_397b_a17b,s41467-025-56764-3,current_version,strict_success,true,,true,1.0,0.5,1.0,1.0,0.0,0.5,A_main,0.2608695652173913,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56765-2,qwen3_5_397b_a17b,s41467-025-56765-2,current_version,strict_success,true,,true,0.9090909090909091,0.21428571428571427,1.0,1.0,0.09090909090909094,0.7857142857142857,C_thin,0.07142857142857142,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56769-y,qwen3_5_397b_a17b,s41467-025-56769-y,current_version,strict_success,true,,true,0.9,0.5384615384615384,1,1,0.1,0.461538461538,A_main,0.5384615384615384,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
qwen3_5_397b_a17b:s41467-025-56776-z,qwen3_5_397b_a17b,s41467-025-56776-z,current_version,strict_success,true,,true,0.625,0.14285714285714285,1.0,1.0,0.375,0.8571428571428572,A_main,0.14285714285714285,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56786-x,qwen3_5_397b_a17b,s41467-025-56786-x,current_version,strict_success,true,,true,1.0,0.4090909090909091,1.0,1.0,0.0,0.5909090909090908,A_main,0.3409090909090909,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56787-w,qwen3_5_397b_a17b,s41467-025-56787-w,current_version,strict_success,true,,true,1.0,0.43478260869565216,1.0,1.0,0.0,0.5652173913043479,A_main,0.17391304347826086,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56795-w,qwen3_5_397b_a17b,s41467-025-56795-w,current_version,strict_success,true,,true,0.0,0.0,1,1,1,1,evidence_bound_closeout,,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
qwen3_5_397b_a17b:s41467-025-56797-8,qwen3_5_397b_a17b,s41467-025-56797-8,current_version,strict_success,true,,true,1.0,0.4444444444444444,1.0,1.0,0.0,0.5555555555555556,A_main,0.4444444444444444,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56798-7,qwen3_5_397b_a17b,s41467-025-56798-7,current_version,strict_success,true,,true,1.0,0.16666666666666666,1.0,1.0,0.0,0.8333333333333334,B_usable,0.1111111111111111,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56799-6,qwen3_5_397b_a17b,s41467-025-56799-6,current_version,strict_success,true,,true,1.0,0.45454545454545453,1.0,1.0,0.0,0.5454545454545454,A_main,0.45454545454545453,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56814-w,qwen3_5_397b_a17b,s41467-025-56814-w,current_version,strict_success,true,,true,0.0,0.0,1,1,1,1,evidence_bound_closeout,,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
qwen3_5_397b_a17b:s41467-025-56815-9,qwen3_5_397b_a17b,s41467-025-56815-9,current_version,strict_success,true,,true,1.0,0.3076923076923077,1.0,1.0,0.0,0.6923076923076923,A_main,0.23076923076923078,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56819-5,qwen3_5_397b_a17b,s41467-025-56819-5,current_version,strict_success,true,,true,0.9090909090909091,0.18181818181818182,1.0,1.0,0.09090909090909094,0.8181818181818181,A_main,0.045454545454545456,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56821-x,qwen3_5_397b_a17b,s41467-025-56821-x,current_version,strict_success,true,,true,1.0,0.3888888888888889,1.0,1.0,0.0,0.6111111111111112,A_main,0.3333333333333333,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56822-w,qwen3_5_397b_a17b,s41467-025-56822-w,current_version,strict_success,true,,true,0.0,0.0,1,1,1,1,evidence_bound_closeout,,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
qwen3_5_397b_a17b:s41467-025-56842-6,qwen3_5_397b_a17b,s41467-025-56842-6,current_version,strict_success,true,,true,1.0,0.30434782608695654,1.0,1.0,0.0,0.6956521739130435,A_main,0.30434782608695654,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56846-2,qwen3_5_397b_a17b,s41467-025-56846-2,current_version,strict_success,true,,true,1.0,0.39215686274509803,1.0,1.0,0.0,0.607843137254902,A_main,0.39215686274509803,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56850-6,qwen3_5_397b_a17b,s41467-025-56850-6,current_version,strict_success,true,,true,0.9090909090909091,0.20833333333333334,1.0,1.0,0.09090909090909094,0.7916666666666666,B_usable,0.20833333333333334,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56852-4,qwen3_5_397b_a17b,s41467-025-56852-4,current_version,strict_success,true,,true,0.9166666666666665,0.4166666666666667,1.0,1.0,0.08333333333333348,0.5833333333333333,A_main,0.20833333333333334,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56853-3,qwen3_5_397b_a17b,s41467-025-56853-3,current_version,strict_success,true,,true,1.0,0.5294117647058824,1.0,1.0,0.0,0.47058823529411764,A_main,0.5294117647058824,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56856-0,qwen3_5_397b_a17b,s41467-025-56856-0,current_version,strict_success,true,,true,0.8,0.3142857142857143,1,1,0.2,0.685714285714,B_usable,0.3142857142857143,vote_reuse_repair_root + evidence_bound_local_window_closeout,false
qwen3_5_397b_a17b:s41467-025-56857-z,qwen3_5_397b_a17b,s41467-025-56857-z,current_version,strict_success,true,,true,0.875,0.45454545454545453,1.0,1.0,0.125,0.5454545454545454,A_main,0.3181818181818182,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56858-y,qwen3_5_397b_a17b,s41467-025-56858-y,current_version,strict_success,true,,true,1.0,0.11764705882352941,1.0,1.0,0.0,0.8823529411764706,B_usable,0.0,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56871-1,qwen3_5_397b_a17b,s41467-025-56871-1,current_version,strict_success,true,,true,0.8333333333333335,0.6956521739130435,1,1,0.166666666667,0.304347826087,protocol_replay_closeout,0.5,vote_reuse_repair_root + notation_protocol_replay_v1,false
qwen3_5_397b_a17b:s41467-025-56873-z,qwen3_5_397b_a17b,s41467-025-56873-z,current_version,strict_success,true,,true,1.0,0.45714285714285713,1.0,1.0,0.0,0.5428571428571429,A_main,0.37142857142857144,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56877-9,qwen3_5_397b_a17b,s41467-025-56877-9,current_version,strict_success,true,,true,1.0,0.39285714285714285,1.0,1.0,0.0,0.6071428571428572,A_main,0.25,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56880-0,qwen3_5_397b_a17b,s41467-025-56880-0,current_version,strict_success,true,,true,0.8888888888888888,0.16,1.0,1.0,0.11111111111111116,0.84,A_main,0.08,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56882-y,qwen3_5_397b_a17b,s41467-025-56882-y,current_version,strict_success,true,,true,0.8888888888888888,0.3125,1.0,1.0,0.11111111111111116,0.6875,B_usable,0.125,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56887-7,qwen3_5_397b_a17b,s41467-025-56887-7,current_version,strict_success,true,,true,0.8888888888888888,0.1891891891891892,1.0,1.0,0.11111111111111116,0.8108108108108107,B_usable,0.1891891891891892,vote_reuse_repair_root,false
qwen3_5_397b_a17b:s41467-025-56897-5,qwen3_5_397b_a17b,s41467-025-56897-5,current_version,strict_success,true,,true,1.0,0.6153846153846154,1.0,1.0,0.0,0.3846153846153846,A_main,0.5769230769230769,vote_reuse_repair_root,false
